,Close: t-1,Close: t-2,Close: t-3,Close: t-4,Close: t-5,Close: t,Volume: t-1,Volume: t-2,Volume: t-3,Volume: t-4,Volume: t-5,Volume: t,Created_At: t-1,Created_At: t-2,Created_At: t-3,Created_At: t-4,Created_At: t-5,Created_At: t,Sum of retweet_count: t-1,Sum of retweet_count: t-2,Sum of retweet_count: t-3,Sum of retweet_count: t-4,Sum of retweet_count: t-5,Sum of retweet_count: t,Sum of favorite_count: t-1,Sum of favorite_count: t-2,Sum of favorite_count: t-3,Sum of favorite_count: t-4,Sum of favorite_count: t-5,Sum of favorite_count: t,Avg Retweet: t-1,Avg Retweet: t-2,Avg Retweet: t-3,Avg Retweet: t-4,Avg Retweet: t-5,Avg Retweet: t,Avg favorite_count: t-1,Avg favorite_count: t-2,Avg favorite_count: t-3,Avg favorite_count: t-4,Avg favorite_count: t-5,Avg favorite_count: t,Google Trends: t-1,Google Trends: t-2,Google Trends: t-3,Google Trends: t-4,Google Trends: t-5,Google Trends: t,Num_upvotes: t-1,Num_upvotes: t-2,Num_upvotes: t-3,Num_upvotes: t-4,Num_upvotes: t-5,Num_upvotes: t,Avg_Up_Ratio: t-1,Avg_Up_Ratio: t-2,Avg_Up_Ratio: t-3,Avg_Up_Ratio: t-4,Avg_Up_Ratio: t-5,Avg_Up_Ratio: t,Post_Count: t-1,Post_Count: t-2,Post_Count: t-3,Post_Count: t-4,Post_Count: t-5,Post_Count: t,Comments_Count: t-1,Comments_Count: t-2,Comments_Count: t-3,Comments_Count: t-4,Comments_Count: t-5,Comments_Count: t
328,-0.05094063264430382,0.06517473755659342,0.0406989753779432,0.055437289079517615,-0.04012247903976185,0.05053925029853534,1.5094223713405839,-0.8953266768603623,-0.04306189729557808,-0.19969815829787052,-0.20193335400012735,0.01764153066596741,0.0,0.0,0.0,0.0,0.8973325217242981,0.0,0.0,0.0,0.0,0.0,1.5747882345044872,0.0,0.0,0.0,0.0,0.0,2.949022612034414,0.0,0.0,0.0,0.0,0.0,2.768582216869274,0.0,0.0,0.0,0.0,0.0,3.78685403162297,0.0,5853179.6068617925,3088502.467420511,0.0,-3088502.467420511,-8623223.704147317,-18887850.016777933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,0.06517473755659342,0.0406989753779432,0.055437289079517615,-0.04012247903976185,0.03095793759406895,-0.05094063264430382,-0.8953266768603623,-0.04306189729557808,-0.19969815829787052,-0.20193335400012735,-0.04560652812243404,1.5094223713405839,0.0,0.0,0.0,0.8973325217242981,-0.8973325217242981,0.0,0.0,0.0,0.0,1.5747882345044872,-1.5747882345044872,0.0,0.0,0.0,0.0,2.949022612034414,-2.949022612034414,0.0,0.0,0.0,0.0,2.768582216869274,-2.768582216869274,0.0,0.0,0.0,0.0,3.78685403162297,-3.78685403162297,0.0,3088502.467420511,0.0,-3088502.467420511,-8623223.704147317,-12388666.592285044,5853179.6068617925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,0.0406989753779432,0.055437289079517615,-0.04012247903976185,0.03095793759406895,0.028593137994345152,0.06517473755659342,-0.04306189729557808,-0.19969815829787052,-0.20193335400012735,-0.04560652812243404,0.1469165231922709,-0.8953266768603623,0.0,0.0,0.8973325217242981,-0.8973325217242981,0.0,0.0,0.0,0.0,1.5747882345044872,-1.5747882345044872,0.0,0.0,0.0,0.0,2.949022612034414,-2.949022612034414,0.0,0.0,0.0,0.0,2.768582216869274,-2.768582216869274,0.0,0.0,0.0,0.0,3.78685403162297,-3.78685403162297,0.0,0.0,0.0,-3088502.467420511,-8623223.704147317,-12388666.592285044,18032230.490771733,3088502.467420511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,0.055437289079517615,-0.04012247903976185,0.03095793759406895,0.028593137994345152,-0.06914547693361373,0.0406989753779432,-0.19969815829787052,-0.20193335400012735,-0.04560652812243404,0.1469165231922709,0.4243268529624604,-0.04306189729557808,0.0,0.8973325217242981,-0.8973325217242981,0.0,0.8973325217242981,0.0,0.0,1.5747882345044872,-1.5747882345044872,0.0,1.6113754964319527,0.0,0.0,2.949022612034414,-2.949022612034414,0.0,2.777837258980705,0.0,0.0,2.768582216869274,-2.768582216869274,0.0,2.807760093788054,0.0,0.0,3.78685403162297,-3.78685403162297,0.0,3.6219493086346244,0.0,-3088502.467420511,-8623223.704147317,-12388666.592285044,18032230.490771733,2979659.805660628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,-0.04012247903976185,0.03095793759406895,0.028593137994345152,-0.06914547693361373,0.10106819332275796,0.055437289079517615,-0.20193335400012735,-0.04560652812243404,0.1469165231922709,0.4243268529624604,0.17728562779567625,-0.19969815829787052,0.8973325217242981,-0.8973325217242981,0.0,0.8973325217242981,0.5464871256760991,0.0,1.5747882345044872,-1.5747882345044872,0.0,1.6113754964319527,0.37823078380839026,0.0,2.949022612034414,-2.949022612034414,0.0,2.777837258980705,0.4544332037618122,0.0,2.768582216869274,-2.768582216869274,0.0,2.807760093788054,0.05318971571714348,0.0,3.78685403162297,-3.78685403162297,0.0,3.6219493086346244,0.09010339062343187,0.0,-8623223.704147317,-12388666.592285044,18032230.490771733,2979659.805660628,13034670.40991614,-3088502.467420511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,0.03095793759406895,0.028593137994345152,-0.06914547693361373,0.10106819332275796,0.07109408618245361,-0.04012247903976185,-0.04560652812243404,0.1469165231922709,0.4243268529624604,0.17728562779567625,0.9258452601081348,-0.20193335400012735,-0.8973325217242981,0.0,0.8973325217242981,0.5464871256760991,-1.4438196474003973,0.8973325217242981,-1.5747882345044872,0.0,1.6113754964319527,0.37823078380839026,-1.9896062802403431,1.5747882345044872,-2.949022612034414,0.0,2.777837258980705,0.4544332037618122,-3.2322704627425174,2.949022612034414,-2.768582216869274,0.0,2.807760093788054,0.05318971571714348,-2.8609498095051973,2.768582216869274,-3.78685403162297,0.0,3.6219493086346244,0.09010339062343187,-3.7120526992580567,3.78685403162297,-12388666.592285044,18032230.490771733,2979659.805660628,13034670.40991614,-3431631.8526306152,-8623223.704147317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,0.028593137994345152,-0.06914547693361373,0.10106819332275796,0.07109408618245361,0.07801931917240257,0.03095793759406895,0.1469165231922709,0.4243268529624604,0.17728562779567625,0.9258452601081348,0.9008142329239046,-0.04560652812243404,0.0,0.8973325217242981,0.5464871256760991,-1.4438196474003973,0.0,-0.8973325217242981,0.0,1.6113754964319527,0.37823078380839026,-1.9896062802403431,0.0,-1.5747882345044872,0.0,2.777837258980705,0.4544332037618122,-3.2322704627425174,0.0,-2.949022612034414,0.0,2.807760093788054,0.05318971571714348,-2.8609498095051973,0.0,-2.768582216869274,0.0,3.6219493086346244,0.09010339062343187,-3.7120526992580567,0.0,-3.78685403162297,18032230.490771733,2979659.805660628,13034670.40991614,-3431631.8526306152,6983303.075249374,-12388666.592285044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,-0.06914547693361373,0.10106819332275796,0.07109408618245361,0.07801931917240257,-0.1886168201220979,0.028593137994345152,0.4243268529624604,0.17728562779567625,0.9258452601081348,0.9008142329239046,-1.0172893747354106,0.1469165231922709,0.8973325217242981,0.5464871256760991,-1.4438196474003973,0.0,0.0,0.0,1.6113754964319527,0.37823078380839026,-1.9896062802403431,0.0,0.0,0.0,2.777837258980705,0.4544332037618122,-3.2322704627425174,0.0,0.0,0.0,2.807760093788054,0.05318971571714348,-2.8609498095051973,0.0,0.0,0.0,3.6219493086346244,0.09010339062343187,-3.7120526992580567,0.0,0.0,0.0,2979659.805660628,13034670.40991614,-3431631.8526306152,6983303.075249374,0.0,18032230.490771733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,0.10106819332275796,0.07109408618245361,0.07801931917240257,-0.1886168201220979,0.001316345977015576,-0.06914547693361373,0.17728562779567625,0.9258452601081348,0.9008142329239046,-1.0172893747354106,-0.6739359100301261,0.4243268529624604,0.5464871256760991,-1.4438196474003973,0.0,0.0,0.0,0.8973325217242981,0.37823078380839026,-1.9896062802403431,0.0,0.0,0.0,1.6113754964319527,0.4544332037618122,-3.2322704627425174,0.0,0.0,0.0,2.777837258980705,0.05318971571714348,-2.8609498095051973,0.0,0.0,0.0,2.807760093788054,0.09010339062343187,-3.7120526992580567,0.0,0.0,0.0,3.6219493086346244,13034670.40991614,-3431631.8526306152,6983303.075249374,0.0,-19566001.438195527,2979659.805660628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,0.07109408618245361,0.07801931917240257,-0.1886168201220979,0.001316345977015576,-0.09970282505195494,0.10106819332275796,0.9258452601081348,0.9008142329239046,-1.0172893747354106,-0.6739359100301261,0.3935969336276699,0.17728562779567625,-1.4438196474003973,0.0,0.0,0.0,0.0,0.5464871256760991,-1.9896062802403431,0.0,0.0,0.0,0.0,0.37823078380839026,-3.2322704627425174,0.0,0.0,0.0,0.0,0.4544332037618122,-2.8609498095051973,0.0,0.0,0.0,0.0,0.05318971571714348,-3.7120526992580567,0.0,0.0,0.0,0.0,0.09010339062343187,-3431631.8526306152,6983303.075249374,0.0,-19566001.438195527,0.0,13034670.40991614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
